,id,title,city,postDate,updateDate,tags,commentCount,upRank,downRank,start_price
106,69906654,ل البيع لابتوب ايسر Nitro 5 Gaming Labtop,عرعر,2021-01-30 03:36:30,2021-01-30 03:36:30,"['Packaged goods', 'ايسر Acer', 'حراج الأجهزة', 'كيبورد']",4,0,0,0
107,69903505,شاشة قيمنق,الرياض,2021-01-30 01:09:54,2021-01-30 01:09:54,"['ايسر Acer', 'حراج الأجهزة']",0,0,0,0
108,69902637,اجهزه مكتبي ديل,حائل,2021-01-30 00:40:16,2021-01-30 00:40:16,"['ايسر Acer', 'حراج الأجهزة']",0,5,0,450
109,69901802,لاب توب ايسر بسعر مغري,مكه,2021-01-30 00:11:57,2021-01-30 00:11:57,"['ايسر Acer', 'حراج الأجهزة', 'كيبورد', 'لاب توب']",4,0,0,0
110,69890873,لاب توب 16 رام سداسي النواه i7 8750H,الرياض,2021-01-29 19:37:59,2021-01-29 19:37:59,"['ايسر Acer', 'حراج الأجهزة', 'كيبورد']",0,0,0,3700
111,69878539,لاب توب ايسر شبه جديد,جده,2021-01-29 15:37:46,2021-01-29 15:37:46,"['Packaged goods', 'ايسر Acer', 'حراج الأجهزة', 'كيبورد']",4,0,0,0
112,69867556,ظهران الجنوب,نجران,2021-01-29 11:04:16,2021-01-29 11:04:16,"['ايسر Acer', 'حراج الأجهزة']",0,0,0,700
113,69866810,الرياض -   جهاز لابتوب ecer,الرياض,2021-01-29 10:25:25,2021-01-29 10:25:25,"['ايسر Acer', 'حراج الأجهزة']",0,0,0,400
114,69860137,كمبيوتر مكتبي كامل كور اي 5,القصيم,2021-01-29 02:04:46,2021-01-29 02:04:46,"['ايسر Acer', 'حراج الأجهزة']",3,2,0,1000
115,69858028,لاب توب ايسر,تبوك,2021-01-29 00:40:48,2021-01-29 00:40:48,"['ايسر Acer', 'حراج الأجهزة']",0,0,0,0
116,69853249,كمبيوتر مكتبي ديل كامل,حائل,2021-01-28 22:09:42,2021-01-28 22:09:42,"['ايسر Acer', 'حراج الأجهزة']",0,5,0,450
117,69828582,جهاز ايسر,الرياض,2021-01-28 13:21:46,2021-01-28 13:21:46,"['ايسر Acer', 'حراج الأجهزة']",2,0,0,0
118,69935742,عود مصري للبيع,جده,2021-01-30 18:29:45,2021-01-30 18:29:45,"['اسوس Asus', 'حراج الأجهزة', 'كل الحراج']",0,0,0,500
119,69934301,للبيع لاب توب اسوس,حفر الباطن,2021-01-30 18:04:13,2021-01-30 18:04:13,"['اسوس Asus', 'حراج الأجهزة', 'كل الحراج']",8,19,0,0
120,69934068,عطر غيرلان هيرتاج Guerlain جديد اصلي,الشرقيه,2021-01-30 17:59:22,2021-01-30 17:59:22,"['اسوس Asus', 'حراج الأجهزة']",0,0,0,0
121,69933233,للبيع تجميعة pc,جده,2021-01-30 17:44:11,2021-01-30 17:44:11,"['Packaged goods', 'اسوس Asus', 'حراج الأجهزة']",0,0,0,3600
122,69930220,رد دوت,المدينة,2021-01-30 16:51:15,2021-01-30 16:51:15,"['اسوس Asus', 'حراج الأجهزة', 'كل الحراج']",0,0,0,0
123,69929113,عود موسيقي للبيع,الرياض,2021-01-30 16:31:38,2021-01-30 16:31:38,"['اسوس Asus', 'حراج الأجهزة', 'كل الحراج']",2,0,0,0
124,69928120,عود موسيقي,الشرقيه,2021-01-30 16:14:14,2021-01-30 16:14:14,"['اسوس Asus', 'حراج الأجهزة', 'كل الحراج']",0,0,0,3000
125,69927643,اسوس روق 2 asus rog,مكه,2021-01-30 16:04:55,2021-01-30 16:04:55,"['اسوس Asus', 'حراج الأجهزة']",0,0,0,0
126,69927401,عود موسيقي بحريني,الشرقيه,2021-01-30 16:00:00,2021-01-30 16:00:00,"['اسوس Asus', 'حراج الأجهزة']",1,0,0,0
127,69925433,عود موسيقي تعليمي وعزف نص لوكس لمع لصناع مدحت,الرياض,2021-01-30 15:21:57,2021-01-30 15:21:57,"['اسوس Asus', 'حراج الأجهزة', 'كل الحراج']",0,39,0,450
128,69924921,لابتوب العاب اسوس,الشرقيه,2021-01-30 15:12:36,2021-01-30 15:12:36,"['اسوس Asus', 'حراج الأجهزة']",3,3,0,0
129,69924048,PC Streaming For Streaming لحق عليه,الرياض,2021-01-30 14:55:48,2021-01-30 14:55:48,"['اسوس Asus', 'حراج الأجهزة']",0,0,0,2500
130,69923766,بي سي العاب سعر مناسب,جده,2021-01-30 14:50:23,2021-01-30 14:50:23,"['اسوس Asus', 'حراج الأجهزة']",0,7,0,0
131,69923543,عود مصري موسيقي,القصيم,2021-01-30 14:46:10,2021-01-30 14:46:10,"['اسوس Asus', 'بيانو', 'حراج الأجهزة', 'مخده']",0,0,0,1800
132,69923040,للبيع اي 7 جيل 6 مع بورد,مكه,2021-01-30 14:35:28,2021-01-30 14:35:28,"['اسوس Asus', 'حراج الأجهزة']",0,6,0,0
133,69921395,شاشة اسوس 165hz,الشرقيه,2021-01-30 14:01:11,2021-01-30 14:01:11,"['Animal', 'Packaged goods', 'اسوس Asus', 'حراج الأجهزة', 'صورة']",0,0,0,0
134,69918846,Laptop Gaming ASUS G752 64GB RAM,جده,2021-01-30 13:07:30,2021-01-30 13:07:30,"['اسوس Asus', 'جهاز إلكتروني', 'حراج الأجهزة']",0,0,0,0
135,69916252,كيس ASUS TUF GT501,جده,2021-01-30 12:04:25,2021-01-30 12:04:25,"['اسوس Asus', 'حراج الأجهزة']",0,0,0,0
136,69916021,كرت شاشة 2060(مطلوووب),الرياض,2021-01-30 11:58:10,2021-01-30 11:58:10,"['اسوس Asus', 'حراج الأجهزة']",0,0,0,0
137,69915285,جيتار قيتار ياماها مع قاعدة و كابو,الرياض,2021-01-30 11:37:59,2021-01-30 11:37:59,"['اسوس Asus', 'حراج الأجهزة', 'كل الحراج']",0,0,0,0
